show_id,type,title,release_year,duration,duration_num
80189648,TV Show,Hyperdrive,2019,1 Season,1
81144912,Movie,The Girl Allergic to Wi-Fi,2018,104 min,104
60021787,Movie,Gangs of New York,2002,167 min,167
81082125,Movie,Our Planet - Behind The Scenes,2019,63 min,63
81045860,Movie,Simon Amstell: Set Free,2019,52 min,52
81040407,TV Show,45 rpm,2019,1 Season,1
81106517,TV Show,Apache: The Life of Carlos Tevez,2019,1 Season,1
81026915,TV Show,Better Than Us,2019,1 Season,1
70304252,TV Show,Blue Exorcist,2011,1 Season,1
80201543,TV Show,Diagnosis,2019,1 Season,1
81092330,Movie,For Love or Money,2019,95 min,95
80205594,TV Show,Green Frontier,2019,1 Season,1
70204989,TV Show,Gunslinger Girl,2008,2 Seasons,2
81091957,Movie,Invader Zim: Enter the Florpus,2019,72 min,72
80114855,TV Show,MINDHUNTER,2019,2 Seasons,2
81003033,TV Show,QB1: Beyond the Lights,2019,3 Seasons,3
80021840,Movie,Selfless,2015,117 min,117
80231419,Movie,Sextuplets,2019,100 min,100
81006335,Movie,Super Monsters Back to School,2019,24 min,24
81175361,TV Show,The King's Avatar,2019,1 Season,1
80235578,Movie,The Little Switzerland,2019,86 min,86
81078331,TV Show,Victim Number 8,2018,1 Season,1
80195357,TV Show,Cannon Busters,2019,1 Season,1
81154987,Movie,Chhota Bheem Kungfu Dhamaka,2019,112 min,112
80115328,TV Show,Sacred Games,2019,2 Seasons,2
81122206,TV Show,Til Death Do Us Part,2019,1 Season,1
81004321,Movie,Whindersson Nunes: Adult,2019,69 min,69
80223113,TV Show,Happy Jail,2019,1 Season,1
70283264,TV Show,The 100,2019,6 Seasons,6
81147274,Movie,Uyare,2019,119 min,119
81147278,Movie,90 ML,2019,123 min,123
81146011,Movie,Calum von Moger: Unbroken,2019,93 min,93
81123826,Movie,Hasta los dientes,2018,109 min,109
80161728,TV Show,Knightfall,2019,2 Seasons,2
81002933,TV Show,Tiffany Haddish Presents: They Ready,2019,1 Season,1
81135868,Movie,Woodstock,2019,97 min,97
81145135,TV Show,DC Super Hero Girls,2019,1 Season,1
80100929,TV Show,Cable Girls,2019,4 Seasons,4
81156592,Movie,Colin Quinn: Red State Blue State,2019,66 min,66
80114988,TV Show,GLOW,2019,3 Seasons,3
80027159,TV Show,IZombie,2019,5 Seasons,5
81074367,Movie,Jaoon Kahan Bata Ae Dil,2018,107 min,107
81091977,Movie,Rocko's Modern Life: Static Cling,2019,46 min,46
80217315,TV Show,Sintonia,2019,1 Season,1
80063867,TV Show,The Family,2019,1 Season,1
80243216,TV Show,The InBESTigators,2019,1 Season,1
81016914,TV Show,Tiny House Nation,2019,1 Season,1
81153372,Movie,Westside vs. the World,2019,96 min,96
80178427,TV Show,Bad Guys,2014,1 Season,1
81079322,TV Show,Dollar,2019,1 Season,1
80027158,TV Show,Jane The Virgin,2019,5 Seasons,5
70183165,Movie,Judy Moody and the Not Bummer Summer,2011,91 min,91
80183878,TV Show,Let's Eat 2,2015,1 Season,1
80177986,TV Show,Let’s Eat,2013,1 Season,1
80165295,TV Show,Misaeng,2014,1 Season,1
80178404,TV Show,Oh My Ghost,2015,1 Season,1
80165487,TV Show,Reply 1994,2014,1 Season,1
70297144,TV Show,Reply 1997,2012,1 Season,1
81087761,Movie,Roll Red Roll,2018,80 min,80
81065902,Movie,St. Agatha,2018,103 min,103
80239462,TV Show,The Naked Director,2019,1 Season,1
80230293,TV Show,Wu Assassins,2019,1 Season,1
81112446,Movie,Badla,2019,117 min,117
81088318,Movie,The Pursuit,2019,76 min,76
80080617,Movie,Theo Von: No Offense,2016,67 min,67
80044888,Movie,Crazy Beautiful You,2015,114 min,114
80050006,Movie,I'm Brent Morin,2015,67 min,67
80002621,Movie,Jim Jefferies : BARE,2014,77 min,77
81145273,Movie,Professor Mack,2018,84 min,84
81047680,Movie,Screwball,2018,105 min,105
81001278,Movie,Sebastian Maniscalco: Why Would You Do That,2016,63 min,63
81035838,Movie,Alarmoty in the Land of Fire,2017,94 min,94
81035835,Movie,Detention Letter,2017,99 min,99
81143771,Movie,Enter the Anime,2019,59 min,59
80231658,TV Show,No Good Nick,2019,2 Seasons,2
80208295,Movie,No One Will Ever Know,2017,102 min,102
80994162,Movie,Misfit,2017,81 min,81
80108159,TV Show,Ask the StoryBots,2019,3 Seasons,3
80245353,TV Show,Basketball or Nothing,2019,1 Season,1
70287604,TV Show,Care Bears: Welcome to Care-a-Lot,2012,1 Season,1
80095698,TV Show,Dear White People,2019,3 Seasons,3
80238565,TV Show,Derry Girls,2019,2 Seasons,2
70242938,Movie,For Greater Glory,2012,145 min,145
81150918,Movie,Léa & I,2019,84 min,84
80164216,TV Show,Miraculous: Tales of Ladybug & Cat Noir,2018,4 Seasons,4
22469949,Movie,Now and Then,1995,102 min,102
80211623,Movie,Otherhood,2019,101 min,101
81155803,Movie,Uriyadi 2,2019,116 min,116
70121522,Movie,3 Idiots,2009,164 min,164
81065784,Movie,Are We Done Yet?,2018,87 min,87
80124099,Movie,Boyka: Undisputed,2016,90 min,90
70119812,Movie,Clash of the Titans,2010,106 min,106
60032685,Movie,Darna Mana Hai,2003,116 min,116
70006816,Movie,Ek Hasina Thi,2004,134 min,134
70236587,Movie,Ferrari Ki Sawaari,2012,133 min,133
520489,Movie,Four Weddings and a Funeral,1994,118 min,118
80160755,TV Show,Grand Designs,2017,2 Seasons,2
70171946,TV Show,Heartland,2017,11 Seasons,11
70266677,Movie,Horns,2013,120 min,120
60010514,Movie,Jackie Brown,1997,154 min,154
70301367,Movie,Jupiter Ascending,2015,128 min,128
81139317,TV Show,Khaani,2017,1 Season,1
80014727,Movie,Last Knights,2015,115 min,115
81050688,Movie,Manu,2018,177 min,177
80081505,Movie,MI-5,2015,105 min,105
60022700,Movie,Panic Room,2002,112 min,112
81155880,TV Show,Regiment Diaries,2018,1 Season,1
915927,Movie,Rocky,1976,120 min,120
916043,Movie,Rocky II,1979,119 min,119
60010836,Movie,Rocky III,1982,100 min,100
916061,Movie,Rocky IV,1985,92 min,92
60025674,Movie,Rocky V,1990,104 min,104
70039168,Movie,Rumor Has It,2005,97 min,97
81103092,Movie,Running Out Of Time,2018,88 min,88
80242065,TV Show,Sleepless Society: Nyctophobia,2019,1 Season,1
60031278,Movie,Something's Gotta Give,2003,128 min,128
60001363,Movie,Space Cowboys,2000,130 min,130
81103517,TV Show,The Chefs' Line,2017,1 Season,1
80175802,TV Show,The Sinner,2018,2 Seasons,2
60026477,Movie,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,108 min,108
80094096,Movie,Wazir,2016,98 min,98
80013249,TV Show,Wentworth,2019,7 Seasons,7
81085824,Movie,White Chamber,2018,89 min,89
80236408,TV Show,Bangkok Love Stories: Innocence,2018,1 Season,1
81039161,Movie,Ramen Shop,2018,90 min,90
80198635,TV Show,The Letdown,2019,2 Seasons,2
80240537,Movie,The Red Sea Diving Resort,2019,130 min,130
81151899,TV Show,7 (Seven),2019,1 Season,1
81030976,Movie,All Good Ones Get Away,2019,83 min,83
81017011,Movie,American Hangman,2019,99 min,99
80213715,Movie,Whitney Cummings: Can I Touch It?,2019,59 min,59
80198632,Movie,Mission of Honor,2019,107 min,107
70143241,Movie,The Croods,2013,99 min,99
80210294,TV Show,Twelve Forever,2019,1 Season,1
81092331,Movie,1st Summoning,2018,94 min,94
80232852,TV Show,"Big Dreams, Small Spaces",2017,3 Seasons,3
80173485,Movie,Boi,2018,111 min,111
81028404,Movie,Eerie,2019,100 min,100
81032626,TV Show,Fake or Fortune?,2015,1 Season,1
80198508,Movie,Girls With Balls,2019,77 min,77
80228239,Movie,Guy Martin: Last Flight of the Vulcan Bomber,2015,57 min,57
80233104,TV Show,Love Your Garden,2013,1 Season,1
80228129,TV Show,Mary Portas: Secret Shopper,2016,1 Season,1
81032669,TV Show,Monty Don's French Gardens,2013,1 Season,1
81032659,TV Show,Monty Don's Italian Gardens,2011,1 Season,1
81026700,TV Show,My First First Love,2019,2 Seasons,2
70242311,TV Show,Orange Is the New Black,2019,7 Seasons,7
80201328,TV Show,Sugar Rush,2019,2 Seasons,2
80155932,Movie,The Exception,2016,107 min,107
80994020,Movie,The Son,2019,93 min,93
80130521,TV Show,The Worst Witch,2019,3 Seasons,3
80236236,TV Show,Another Life,2019,1 Season,1
80117542,Movie,The Great Hack,2019,114 min,114
81128790,TV Show,Eurovision Song Contest,2019,1 Season,1
80225024,Movie,The Competition,2018,103 min,103
70108777,Movie,Inglourious Basterds,2009,153 min,153
80217743,TV Show,My Hotter Half,2017,1 Season,1
80233419,TV Show,Storage Wars: Northern Treasures,2015,1 Season,1
70259259,Movie,Unfinished Song,2012,94 min,94
80057611,TV Show,Beat Bugs,2018,3 Seasons,3
70034607,Movie,Bewafaa,2005,149 min,149
70118801,Movie,Connected,2008,111 min,111
80213654,Movie,D.L. Hughley: Contrarian,2018,58 min,58
80158802,Movie,Demetri Martin: The Overthinker,2018,56 min,56
70117354,Movie,The Beast Stalker,2008,110 min,110
81036524,Movie,The Midas Touch,2013,98 min,98
70025372,Movie,The Twins Effect II,2004,106 min,106
70123160,Movie,Twins Mission,2007,102 min,102
81035840,Movie,May You Prosper,2017,93 min,93
81144516,TV Show,Sexy Central,2019,1 Season,1
80997613,Movie,"¡Ay, mi madre!",2019,81 min,81
80171362,TV Show,Comedians in Cars Getting Coffee,2019,6 Seasons,6
81092325,Movie,Iron Cowboy: The Story of the 50.50.50,2018,77 min,77
80192098,TV Show,La casa de papel,2019,3 Seasons,3
80091742,TV Show,Last Chance U,2019,4 Seasons,4
80160037,TV Show,Queer Eye,2019,4 Seasons,4
80186926,TV Show,​SAINT SEIYA: Knights of the Zodiac,2019,1 Season,1
80179782,TV Show,The Epic Tales of Captain Underpants,2019,3 Seasons,3
80996338,TV Show,Typewriter,2019,1 Season,1
81116487,TV Show,Rookie Historian Goo Hae-Ryung,2019,1 Season,1
